,dem_id,tile,supertile,s3url,fileurl,fireid,UniqueID
165,62_35_1_1_2m_v4.1,62_35_1_1,62_35,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/62_35/62_35_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/62_35/62_35_1_1_2m_v4.1.tar.gz,16072,116306
166,61_28_1_1_2m_v4.1,61_28_1_1,61_28,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_28/61_28_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_28/61_28_1_1_2m_v4.1.tar.gz,24928,59344
167,61_34_2_2_2m_v4.1,61_34_2_2,61_34,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_34/61_34_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_34/61_34_2_2_2m_v4.1.tar.gz,16061,116304
168,60_46_1_2_2m_v4.1,60_46_1_2,60_46,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_46/60_46_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_46/60_46_1_2_2m_v4.1.tar.gz,15223,25999
169,60_46_1_2_2m_v4.1,60_46_1_2,60_46,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_46/60_46_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_46/60_46_1_2_2m_v4.1.tar.gz,12890,104641
170,60_46_1_1_2m_v4.1,60_46_1_1,60_46,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_46/60_46_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_46/60_46_1_1_2m_v4.1.tar.gz,15788,129594
171,60_38_2_2_2m_v4.1,60_38_2_2,60_38,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_38/60_38_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_38/60_38_2_2_2m_v4.1.tar.gz,14907,129917
172,61_29_1_1_2m_v4.1,61_29_1_1,61_29,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_29/61_29_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_29/61_29_1_1_2m_v4.1.tar.gz,19189,127580
173,60_45_1_2_2m_v4.1,60_45_1_2,60_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_45/60_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_45/60_45_1_2_2m_v4.1.tar.gz,34425,53574
174,60_45_1_2_2m_v4.1,60_45_1_2,60_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_45/60_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_45/60_45_1_2_2m_v4.1.tar.gz,15943,129607
175,60_45_1_2_2m_v4.1,60_45_1_2,60_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_45/60_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_45/60_45_1_2_2m_v4.1.tar.gz,15787,129670
176,60_24_2_2_2m_v4.1,60_24_2_2,60_24,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_24/60_24_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_24/60_24_2_2_2m_v4.1.tar.gz,10756,153718
177,60_24_2_2_2m_v4.1,60_24_2_2,60_24,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_24/60_24_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_24/60_24_2_2_2m_v4.1.tar.gz,10697,153751
178,60_24_1_1_2m_v4.1,60_24_1_1,60_24,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_24/60_24_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_24/60_24_1_1_2m_v4.1.tar.gz,14553,129783
179,60_24_1_1_2m_v4.1,60_24_1_1,60_24,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_24/60_24_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_24/60_24_1_1_2m_v4.1.tar.gz,14554,130077
180,61_25_1_1_2m_v4.1,61_25_1_1,61_25,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_25/61_25_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_25/61_25_1_1_2m_v4.1.tar.gz,20003,8387
181,61_43_2_2_2m_v4.1,61_43_2_2,61_43,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_43/61_43_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_43/61_43_2_2_2m_v4.1.tar.gz,16376,128000
182,61_41_2_2_2m_v4.1,61_41_2_2,61_41,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_41/61_41_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_41/61_41_2_2_2m_v4.1.tar.gz,19977,89191
183,61_41_2_2_2m_v4.1,61_41_2_2,61_41,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_41/61_41_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_41/61_41_2_2_2m_v4.1.tar.gz,18949,127942
184,61_41_2_1_2m_v4.1,61_41_2_1,61_41,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_41/61_41_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_41/61_41_2_1_2m_v4.1.tar.gz,24941,21526
185,56_39_2_1_2m_v4.1,56_39_2_1,56_39,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/56_39/56_39_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/56_39/56_39_2_1_2m_v4.1.tar.gz,19960,148993
186,60_29_2_2_2m_v4.1,60_29_2_2,60_29,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_29/60_29_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_29/60_29_2_2_2m_v4.1.tar.gz,15988,116062
187,59_45_1_2_2m_v4.1,59_45_1_2,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_1_2_2m_v4.1.tar.gz,20849,113989
188,59_45_1_2_2m_v4.1,59_45_1_2,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_1_2_2m_v4.1.tar.gz,16553,129257
189,59_45_1_2_2m_v4.1,59_45_1_2,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_1_2_2m_v4.1.tar.gz,16554,129258
190,59_45_1_2_2m_v4.1,59_45_1_2,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_1_2_2m_v4.1.tar.gz,16014,129613
191,59_45_1_2_2m_v4.1,59_45_1_2,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_1_2_2m_v4.1.tar.gz,10422,153855
192,59_45_2_2_2m_v4.1,59_45_2_2,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_2_2_2m_v4.1.tar.gz,16603,129266
193,59_45_1_1_2m_v4.1,59_45_1_1,59_45,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_45/59_45_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_45/59_45_1_1_2m_v4.1.tar.gz,12901,104644
194,62_38_1_2_2m_v4.1,62_38_1_2,62_38,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/62_38/62_38_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/62_38/62_38_1_2_2m_v4.1.tar.gz,21916,113162
195,62_38_1_2_2m_v4.1,62_38_1_2,62_38,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/62_38/62_38_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/62_38/62_38_1_2_2m_v4.1.tar.gz,21874,113181
196,60_27_1_1_2m_v4.1,60_27_1_1,60_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_27/60_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_27/60_27_1_1_2m_v4.1.tar.gz,25111,59076
197,60_27_2_2_2m_v4.1,60_27_2_2,60_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_27/60_27_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_27/60_27_2_2_2m_v4.1.tar.gz,24686,59143
198,60_27_2_2_2m_v4.1,60_27_2_2,60_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_27/60_27_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_27/60_27_2_2_2m_v4.1.tar.gz,25027,59144
199,60_27_2_2_2m_v4.1,60_27_2_2,60_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_27/60_27_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_27/60_27_2_2_2m_v4.1.tar.gz,25255,59146
200,60_27_2_2_2m_v4.1,60_27_2_2,60_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_27/60_27_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_27/60_27_2_2_2m_v4.1.tar.gz,24727,59412
201,60_27_2_2_2m_v4.1,60_27_2_2,60_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/60_27/60_27_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/60_27/60_27_2_2_2m_v4.1.tar.gz,14447,151908
202,61_39_2_1_2m_v4.1,61_39_2_1,61_39,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_39/61_39_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_39/61_39_2_1_2m_v4.1.tar.gz,18631,101842
203,61_39_2_1_2m_v4.1,61_39_2_1,61_39,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_39/61_39_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_39/61_39_2_1_2m_v4.1.tar.gz,20922,113158
204,61_36_1_1_2m_v4.1,61_36_1_1,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_1_1_2m_v4.1.tar.gz,14481,129118
205,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,21191,113417
206,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,21492,113934
207,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,18655,115389
208,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,17142,115677
209,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,17959,127686
210,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,15512,129011
211,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,16571,129042
212,61_36_1_2_2m_v4.1,61_36_1_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_1_2_2m_v4.1.tar.gz,13448,142529
213,59_27_1_1_2m_v4.1,59_27_1_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_1_2m_v4.1.tar.gz,25256,58699
214,59_27_1_1_2m_v4.1,59_27_1_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_1_2m_v4.1.tar.gz,25187,58885
215,59_27_1_1_2m_v4.1,59_27_1_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_1_2m_v4.1.tar.gz,14275,130213
216,59_27_1_2_2m_v4.1,59_27_1_2,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_2_2m_v4.1.tar.gz,25188,58886
217,59_27_1_2_2m_v4.1,59_27_1_2,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_2_2m_v4.1.tar.gz,26423,85261
218,59_27_2_1_2m_v4.1,59_27_2_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_2_1_2m_v4.1.tar.gz,25111,59076
219,59_27_2_1_2m_v4.1,59_27_2_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_2_1_2m_v4.1.tar.gz,14275,130213
